-43.9311558, -19.9220103
-43.9313436, -19.9227567
-43.9311558, -19.9220154
-43.9323252, -19.9220860
-43.9344120, -19.9211479
-43.9350128, -19.9201997
-43.9345461, -19.9199425
-43.9342725, -19.9188380
-43.9357370, -19.9185152
-43.9360750, -19.9197609
-43.9345622, -19.9199475
-43.9360696, -19.9197710
-43.9363700, -19.9209008
-43.9350343, -19.9201997
-43.9363700, -19.9208907
-43.9367294, -19.9220960
-43.9352971, -19.9244866
-43.9338380, -19.9268519
-43.9353025, -19.9244866
-43.9360803, -19.9249556
-43.9350933, -19.9265392
-43.9360750, -19.9249607
-43.9364183, -19.9261711
-43.9360696, -19.9249758
-43.9373517, -19.9246228
-43.9370567, -19.9233871
-43.9360857, -19.9249657
-43.9370567, -19.9234124
-43.9367348, -19.9221011
-43.9380383, -19.9218338
-43.9376682, -19.9206738
-43.9363807, -19.9209058
-43.9376736, -19.9206889
-43.9373410, -19.9194180
-43.9360589, -19.9197710
-43.9373410, -19.9194129
-43.9370191, -19.9182126
-43.9357585, -19.9185001
-43.9353722, -19.9173350
-43.9346159, -19.9174762
-43.9350021, -19.9186968
-43.9353293, -19.9198517
-43.9350182, -19.9202098
-43.9345407, -19.9199475
-43.9329314, -19.9190599
-43.9322233, -19.9200182
-43.9330655, -19.9204216
-43.9322394, -19.9200131
-43.9318746, -19.9205275
-43.9324594, -19.9208554
-43.9318907, -19.9205023
-43.9315206, -19.9210319
-43.9302921, -19.9206133
-43.9290315, -19.9204065
-43.9293534, -19.9199173
-43.9297128, -19.9193070
-43.9318693, -19.9205376
-43.9297342, -19.9193171
-43.9300293, -19.9187825
-43.9322448, -19.9199980
-43.9300293, -19.9187926
-43.9297181, -19.9193171
-43.9285219, -19.9185959
-43.9281034, -19.9192213
-43.9285165, -19.9186060
-43.9273363, -19.9179755
-43.9269662, -19.9185404
-43.9273578, -19.9179755
-43.9264458, -19.9174762
-43.9261186, -19.9181420
-43.9264727, -19.9174712
-43.9268589, -19.9167953
-43.9277816, -19.9172795
-43.9273471, -19.9179957
-43.9277762, -19.9172745
-43.9289349, -19.9179352
-43.9285165, -19.9186060
